category,title,context,group,url,contact
公文管理系統,新進人員,新進人員完成人事報到並申請SSO帳號後，可透過院內行政服務網登入公文管理系統，首次登入系統時，需填寫權限申請(異動)單，待表單核准後即可開啟所申請之使用權限。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,承辦人-公布欄,"公布欄分為以下三種類別:

1)發文公告 : 承辦人辦文時，發文方式選擇公布欄，待完成發文作業後由系統自動刊登。
2)公開訊息 : 承辦人將需公告全院人員之訊息內容傳送單位登記桌，由單位登記桌進行刊登公布。
3)院內公告 : 承辦人針對外機關或外單位來文，認為有公告需求者，於簽准後副知單位登記桌，由單位登記桌進行刊登公布。或是總收文同仁轉載全國電子公布欄公開資訊。
",,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,臨時憑證,辦理電子簽核時，承辦人需使用自然人憑證加簽送件。若忘記攜帶憑證時，可於公文管理系統申請臨時憑證，先行完成公文送件陳核作業，待攜帶卡片後，隨時可至公文管理系統個人公文匣中進行補簽作業。電子簽核公文送歸檔前須完成補簽。臨時憑證是數位憑證形式，完成借卡後立即生效。有效期限從生效當天開始，到當天23:59止。在這借用期間，所有公文簽核作業均使用臨時憑證，若跨日則需重新申請。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,承辦人-便利貼,使用者可以使用便利貼進行備註或留言，但是需要注意的是，便利貼內容不會隨著公文一起進行歸檔，因此如果不小心刪除了便利貼，就無法復原。不過，使用者仍然可以透過系統提供的版本紀錄功能查詢便利貼內容。如果需要保留簽核意見，建議可以在意見輸入區註記，這樣可以避免因為便利貼內容遺失而影響公文的簽核流程。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,檔案調閱,若欲調閱公文，可透過表單進行調案申請操作，每次申請借調一般檔案以30天、機密檔案以7天為限。屆期如有繼續使用之必要時，應於期限屆滿前提出展期申請，展期次數至多3次，每次展期日數不得超過借調期限。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,附件容量,附件容量上限為30MB，透過電子交換發文，附件超過10MB發文限制時，系統自動於電子發文附件欄位註記附件下載網址及下載認證碼，待收文機關收文人員收到電子公文時，自行至下載網站輸入公文文號及下載認證碼進行附件下載作業。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,簽核方式,公文管理系統支援紙本公文和電子公文轉換，並僅限進行一次轉換。欲轉換簽核方式，請先勾選該筆公文後，點擊「轉紙本」或「轉電子」按鈕。若原始之紙本公文沒有影像檔，則無法轉換為電子簽核。當公文進行簽核方式轉換後，該公文必須重新經過簽核程序。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,承辦人-電子公文編輯製作,當傳送電子公文流程時，必須在公文系統中選擇相關按鈕，例如：送件、會畢。並使用自然人憑證進行加簽。您需要先將自然人憑證插入讀卡機，然後在畫面中輸入憑證PIN碼，最後點選確定鈕。經由系統驗證PIN碼正確後，即可成功傳送公文。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,公文展期,如果在詳細檢討後發現無法在規定的時間內完成案件處理，承辦人應在截止處理時限前提出展期申請。辦理公文展期的程序是在公文管理系統中填寫「公文展期申請單」，並提交給單位主管進行核准。公文展期次數以3次為限，展期天數扣除假日後，不得超過30天。如果收到的來文有特定期限，而無法按時完成處理，承辦人應按照規定辦理展期手續。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,公文系統教學,公文管理系統操作教學請先登入系統，於首頁左側功能欄位中點選共用網站連結進入後，提供教學手冊及教學影音兩種形式，使用者可依需求及角色選擇欲學習之內容。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,承辦人-續辦,承辦人如需修正已決行公文之稿面，點選續辦鈕後即可進行修正。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
公文管理系統,會辦意見,辦理線上簽核時，會辦單位對會辦公文如需要表示意見時，請於意見輸入區輸入意見。意見輸入區字數限制為250字，若超過字數，請使用office軟體表示意見並上傳為會辦附件。上傳檔案格式為word檔時請開啟追蹤修訂功能，方便檢視修正意見。,,https://edoc.apps.sinica.edu.tw/,秘書處文書科
